,Topic,ID,FunctionValue,Label
535,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Rotenwaldstraße 146"",""city"":""Stuttgart"",""zipCode"":""70197"",""poiName"":""JOLT Rotenwaldstraße 146 (350kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""JOLT Rotenwaldstraße 146 (350kW) (HPC Laden)}}",navi/Start/Address
1360,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Klausbergstraße 55, Cadipietra",navi/Start/Address
536,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/9cb8490f-bb7b-4fd9-bacb-3cd6872886e0', 'state': 'Baden-Württemberg', 'id': '9cb8490f-bb7b-4fd9-bacb-3cd6872886e0', 'countryAbbreviation': 'D', 'stateAbbreviation': 'BW', 'name': '', 'city': 'Metzingen', 'coordinates': {'latitude': 579108659.0, 'latitudeDegree': 48.54033, 'longitude': 110759325.0, 'longitudeDegree': 9.28373}}",navi/Start/Address
1766,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""I"",""street"":""Viale delle Magnolie 19"",""city"":""Cannero Riviera"",""zipCode"":""28821"",""poiName"":""Porsche Destination Charging Park Hotel Italia (11kW)"",""poiCategoryName"":""AC Laden"",""poiCategory"":""AC Laden"",""poiNameCategory"":""Porsche Destination Charging Park Hotel Italia (11kW) (AC Laden)}}",navi/Start/Address
1518,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': ['POICATEGORY_CHARGINGSTATION'], 'uri': 'rudi:/navi$/locations/aa98510d-b0a3-4d25-8387-8a44d82d65b0', 'id': 'aa98510d-b0a3-4d25-8387-8a44d82d65b0', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A 8 8', 'name': '', 'poiId': '988c18a6-0438-4084-9ead-ac6b1753a16a', 'city': 'Holzkirchen', 'coordinates': {'latitude': 571547238.0, 'latitudeDegree': 47.906536, 'longitude': 139794637.0, 'longitudeDegree': 11.71745}}",navi/Start/Address
370,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Sel&#8205;</span>igweiler"",""housenumber"":""2"",""city"":""Langenau"",""zipCode"":""89081"",""poiName"":""<span class=\""text-highlight\"">EnBW</span> <span class=\""text-highlight\"">Sel&#8205;</span>igweiler (300kW)"",""country"":""Deutschland"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">EnBW</span> <span class=\""text-highlight\"">Sel&#8205;</span>igweiler (300kW) (Porsche Turbo Charging)}}",navi/Start/Address
351,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Neckarburg West"",""city"":""Dietingen"",""zipCode"":""78661"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> A81 Raststätte Neckarburg West (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> A81 Raststätte Neckarburg West (350kW) (Porsche Turbo Charging)}}",navi/Start/Address
342,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Zürich"",""countryAbbreviation"":""CH"",""street"":""A1"",""city"":""Lindau"",""zipCode"":""8310"",""cityPart"":""Kemptthal"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> Kemptthal CCS #01 (350kW)"",""country"":""Schweiz"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> Kemptthal CCS #01 (350kW) (Porsche Turbo Charging)}}",navi/Start/Address
338,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Flughafenstraße 32, Leinfelden-Echterdingen",navi/Start/Address
324,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""Via Faustinella"",""housenumber"":""3"",""city"":""<span class=\""text-highlight\"">Desenzano</span> del Garda"",""zipCode"":""25015"",""poiName"":""<span class=\""text-highlight\"">Centro</span> <span class=\""text-highlight\"">PORSCHE</span> Brescia."",""country"":""Italien"",""poiCategoryName"":""<span class=\""text-highlight\"">Porsche</span>"",""poiCategory"":""<span class=\""text-highlight\"">Porsche</span>"",""poiNameCategory"":""<span class=\""text-highlight\"">Centro</span> <span class=\""text-highlight\"">PORSCHE</span> Brescia. (<span class=\""text-highlight\"">Porsche</span>)}}",navi/Start/Address
323,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""Via Vittorio Emanuele II"",""housenumber"":""40"",""city"":""Coccaglio"",""zipCode"":""25038"",""poiName"":""<span class=\""text-highlight\"">Touring</span>"",""country"":""Italien"",""poiCategoryName"":""<span class=\""text-highlight\"">Hotel</span>"",""poiCategory"":""<span class=\""text-highlight\"">Hotel</span>"",""poiNameCategory"":""<span class=\""text-highlight\"">Touring</span> (<span class=\""text-highlight\"">Hotel</span>)}}",navi/Start/Address
321,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""<span class=\""text-highlight\"">Via</span> <span class=\""text-highlight\"">Vittorio</span> Emanuele <span class=\""text-highlight\"">II</span>"",""housenumber"":""<span class=\""text-highlight\"">40</span>"",""city"":""Roncadelle"",""zipCode"":""25030"",""country"":""Italien}}",navi/Start/Address
320,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""<span class=\""text-highlight\"">Via</span> <span class=\""text-highlight\"">Vittorio</span> Emanuele <span class=\""text-highlight\"">II</span>"",""housenumber"":""<span class=\""text-highlight\"">40</span>"",""city"":""Castel Mella"",""zipCode"":""25030"",""country"":""Italien}}",navi/Start/Address
314,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""<span class=\""text-highlight\"">Piazza</span> <span class=\""text-highlight\"">Giuseppe</span> <span class=\""text-highlight\"">Garibaldi</span>"",""housenumber"":""<span class=\""text-highlight\"">14</span>"",""city"":""<span class=\""text-highlight\"">Iseo</span>"",""zipCode"":""25049"",""country"":""Italien}}",navi/Start/Address
313,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""Piazza Giuseppe <span class=\""text-highlight\"">Gari&#8205;</span>baldi"",""housenumber"":""<span class=\""text-highlight\"">14</span>"",""city"":""<span class=\""text-highlight\"">Iseo</span>"",""zipCode"":""25049"",""country"":""Italien}}",navi/Start/Address
308,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'coordinates': {'latitude': 549840697.0, 'latitudeDegree': 46.087116, 'longitude': 132563260.0, 'longitudeDegree': 11.11132}}",navi/Start/Address
307,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Trentino-Alto Adige"",""countryAbbreviation"":""I"",""street"":""Via Ezio Maccani, 157"",""city"":""<span class=\""text-highlight\"">Trento</span>"",""zipCode"":""38121"",""poiName"":""IONITY <span class=\""text-highlight\"">Trento</span> (350kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""IONITY <span class=\""text-highlight\"">Trento</span> (350kW) (HPC Laden)}}",navi/Start/Address
305,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Tirol"",""countryAbbreviation"":""A"",""street"":""Fernpassstraße"",""housenumber"":""1"",""city"":""<span class=\""text-highlight\"">N&#8205;</span>assereith"",""zipCode"":""6465"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> <span class=\""text-highlight\"">N&#8205;</span>assereith CCS #04 (350kW)"",""country"":""Österreich"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> <span class=\""text-highlight\"">N&#8205;</span>assereith CCS #04 (350kW) (Porsche Turbo Charging)}}",navi/Start/Address
304,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""Leitschäcker"",""city"":""<span class=\""text-highlight\"">Illertissen</span>"",""zipCode"":""89257"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> Leitschäcker P+M <span class=\""text-highlight\"">Illertissen</span> P3 (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> Leitschäcker P+M <span class=\""text-highlight\"">Illertissen</span> P3 (350kW) (Porsche Turbo Charging)}}",navi/Start/Address
200,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/d57b152f-ded2-4038-8d5e-d2b56095ac65', 'id': 'd57b152f-ded2-4038-8d5e-d2b56095ac65', 'street': 'Rastanlage Augsburg Ost, A8 ', 'name': '', 'city': 'Augsburg', 'coordinates': {'latitude': 577573018.0, 'latitudeDegree': 48.41161, 'longitude': 130219797.0, 'longitudeDegree': 10.91489}}",navi/Start/Address
159,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""street"":""Straßburger Str."",""housenumber"":""15"",""city"":""Freudenstadt"",""zipCode"":""72250"",""poiName"":""Dein <span class=\""text-highlight\"">Feierabend</span>"",""country"":""Deutschland}}",navi/Start/Address
158,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/e4beb9dd-73cb-443f-9ec4-fc66968ee7d6', 'state': 'Baden-Württemberg', 'id': 'e4beb9dd-73cb-443f-9ec4-fc66968ee7d6', 'street': 'Baumschulhof', 'name': '', 'city': 'Engelsbrand', 'coordinates': {'latitude': 582587005.0, 'latitudeDegree': 48.83188, 'longitude': 103381606.0, 'longitudeDegree': 8.66534}}",navi/Start/Address
157,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Niedersachsen"",""countryAbbreviation"":""D"",""city"":""Lindwedel"",""zipCode"":""29690"",""cityPart"":""<span class=\""text-highlight\"">Lust</span>"",""country"":""Deutschland}}",navi/Start/Address
156,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'coordinates': {'latitude': 494165218.0, 'latitudeDegree': 41.42045, 'longitude': 23881981.0, 'longitudeDegree': 2.001764}}",navi/Start/Address
147,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/593c788f-2dff-4122-91b9-f8190ccc459d', 'state': 'Katalonien', 'id': '593c788f-2dff-4122-91b9-f8190ccc459d', 'name': '', 'city': 'Barcelona', 'coordinates': {'latitude': 493778533.0, 'latitudeDegree': 41.38804, 'longitude': 25889229.0, 'longitudeDegree': 2.17}}",navi/Start/Address
71,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Käthe-Kruse-Weg 11, Tiefenbronn",navi/Start/Address
69,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""Adolf - Kolping - Straße"",""housenumber"":""11"",""city"":""Ingolstadt"",""zipCode"":""85049"",""poiName"":""Stadtwerke Ingolstadt Adolf-Kolping-Straße Technikerschule Stadtwerke (22kW)"",""poiCategoryName"":""AC Laden"",""poiCategory"":""AC Laden"",""poiNameCategory"":""Stadtwerke Ingolstadt Adolf-Kolping-Straße Technikerschule Stadtwerke (22kW) (AC Laden)}}",navi/Start/Address
65,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""D"",""street"":""Gymnasiumstraße"",""housenumber"":""2"",""city"":""Ingolstadt"",""zipCode"":""85049"",""poiName"":""Stadtwerke Ingolstadt Gymnasiumstraße Altstadthotel Stadtwerke (22kW)"",""poiCategoryName"":""AC Laden"",""poiCategory"":""AC Laden"",""poiNameCategory"":""Stadtwerke Ingolstadt Gymnasiumstraße Altstadthotel Stadtwerke (22kW) (AC Laden)}}",navi/Start/Address
60,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""Auto-Union-Straße 1"",""city"":""Ingolstadt"",""zipCode"":""85057"",""poiName"":""has.to.be Auto-Union-Straße Besucher Forum Parkplatz/Tiefgarage Audi (350kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""has.to.be Auto-Union-Straße Besucher Forum Parkplatz/Tiefgarage Audi (350kW) (HPC Laden)}}",navi/Start/Address
53,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Gymnasiumstraße</span>"",""housenumber"":""<span class=\""text-highlight\"">9</span>"",""city"":""Ingolstadt"",""zipCode"":""<span class=\""text-highlight\"">85049</span>"",""country"":""Deutschland}}",navi/Start/Address
371,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Rasthof <span class=\""text-highlight\"">Denk&#8205;</span>endorf"",""city"":""<span class=\""text-highlight\"">Denk&#8205;</span>endorf"",""zipCode"":""73770"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> <span class=\""text-highlight\"">Denk&#8205;</span>endorf Nord (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> <span class=\""text-highlight\"">Denk&#8205;</span>endorf Nord (350kW) (Porsche Turbo Charging)}}",navi/Start/Address
432,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Via Faustinella 3, Desenzano del Garda",navi/Start/Address
495,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Birke&#8205;</span>nfeld"",""zipCode"":""75217"",""country"":""Deutschland}}",navi/Start/Address
500,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""<span class=\""text-highlight\"">Lissabon</span>"",""countryAbbreviation"":""P"",""city"":""<span class=\""text-highlight\"">Lissabon</span>"",""zipCode"":""1050-115"",""country"":""Portugal}}",navi/Start/Address
1764,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Piemont"",""countryAbbreviation"":""I"",""city"":""<span class=\""text-highlight\"">Cannero</span> <span class=\""text-highlight\"">Riviera</span>"",""zipCode"":""28821"",""country"":""Italien}}",navi/Start/Address
1761,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""countryAbbreviation"":""CH"",""street"":""I Mundásc 4"",""city"":""Monte Carasso"",""zipCode"":""6513"",""poiName"":""IONITY Bellinzona Süd (350kW)"",""country"":""Schweiz"",""poiCategoryName"":""<span class=\""text-highlight\"">Ladestationen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Ladestationen</span>"",""poiNameCategory"":""IONITY Bellinzona Süd (350kW) (<span class=\""text-highlight\"">Ladestationen</span>)}}",navi/Start/Address
1755,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Tessin"",""countryAbbreviation"":""CH"",""street"":""Mundásc"",""city"":""<span class=\""text-highlight\"">Bellin&#8205;</span>zona"",""zipCode"":""6513"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> Swisscharge <span class=\""text-highlight\"">Bellin&#8205;</span>zona Süd (350kW)"",""country"":""Schweiz"",""poiCategoryName"":""<span class=\""text-highlight\"">IONITY</span>"",""poiCategory"":""<span class=\""text-highlight\"">IONITY</span>"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> Swisscharge <span class=\""text-highlight\"">Bellin&#8205;</span>zona Süd (350kW) (<span class=\""text-highlight\"">IONITY</span>)}}",navi/Start/Address
1742,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Friedenstraße 111, Pforzheim",navi/Start/Address
1737,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Hessen"",""countryAbbreviation"":""D"",""street"":""Südpassage"",""city"":""Frankfurt am Main"",""zipCode"":""60549"",""cityPart"":""Flughafen"",""poiName"":""Frankfurt-<span class=\""text-highlight\"">&#8205;Terminal</span> <span class=\""text-highlight\"">1&#8205;</span>-<span class=\""text-highlight\"">&#8205;P4</span>"",""country"":""Deutschland"",""poiCategoryName"":""Parkhaus"",""poiCategory"":""Parkhaus"",""poiNameCategory"":""Frankfurt-<span class=\""text-highlight\"">&#8205;Terminal</span> <span class=\""text-highlight\"">1&#8205;</span>-<span class=\""text-highlight\"">&#8205;P4</span> (Parkhaus)}}",navi/Start/Address
1655,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Porschepla&#8205;</span>tz"",""city"":""Stuttgart"",""zipCode"":""70435"",""cityPart"":""Zuffenhausen"",""country"":""Deutschland}}",navi/Start/Address
1616,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""street"":""Heidenheimer Str."",""housenumber"":""3"",""city"":""<span class=\""text-highlight\"">Pforzheim</span>"",""zipCode"":""75179"",""poiName"":""Heidenheimer Str. 3"",""country"":""Deutschland}}",navi/Start/Address
1517,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""BW"",""countryAbbreviation"":""D"",""street"":""Werner-Siemens-Straße"",""housenumber"":""76"",""city"":""<span class=\""text-highlight\"">Pforzheim</span>"",""zipCode"":""75173"",""poiName"":""<span class=\""text-highlight\"">Bohrain</span> Ranch BBQ-Grill Haus"",""country"":""Deutschland}}",navi/Start/Address
1428,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"Mergelgrube 1, Ulm",navi/Start/Address
1305,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{'poiType': [], 'uri': 'rudi:/navi$/locations/6853df97-53ce-4f60-aad3-d60d356c9eb3', 'state': 'Baden-Württemberg', 'id': '6853df97-53ce-4f60-aad3-d60d356c9eb3', 'street': 'Lindenstraße 17', 'name': '', 'city': 'Birkenfeld', 'coordinates': {'latitude': 583030559.0, 'latitudeDegree': 48.869057, 'longitude': 102979230.0, 'longitudeDegree': 8.63161}}",navi/Start/Address
1133,pnc/interactionData/interactionEvent,/navi/onDestinationSelect,"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Hoher Rain"",""housenumber"":""1"",""city"":""Denkendorf"",""zipCode"":""73770"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> Denkendorf Nord (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> Denkendorf Nord (350kW) (Porsche Turbo Charging)}}",navi/Start/Address
