;label;id;fnvalue
225;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/787e584d-90b1-4bc3-82fb-6cea3184c52e', 'id': '787e584d-90b1-4bc3-82fb-6cea3184c52e', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Pforzheimer Str. 150', 'name': '', 'poiId': 'ce2fa936-255d-4abf-880b-af96cc388ec7', 'city': 'Rutesheim', 'coordinates': {'latitude': 582349915.0, 'latitudeDegree': 48.812008, 'longitude': 106444696.0, 'longitudeDegree': 8.922091}}
226;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/ba165a3b-373a-49c5-8950-689920a30b91', 'id': 'ba165a3b-373a-49c5-8950-689920a30b91', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Keplerstr. 7', 'name': '', 'poiId': 'c40ff120-3296-4dc5-a954-56e9de082350', 'city': 'Stuttgart', 'coordinates': {'latitude': 581987969.0, 'latitudeDegree': 48.78167, 'longitude': 109470191.0, 'longitudeDegree': 9.17568}}
227;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/d4c74ea6-f3a9-4c9c-b1bf-175415ff9071', 'id': 'd4c74ea6-f3a9-4c9c-b1bf-175415ff9071', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A7 Raststätte Allgäuer Tor West', 'name': '', 'poiId': '7bc4cc86-14c9-4ba2-955e-b3f57dbb4712', 'city': 'Dietmannsried', 'coordinates': {'latitude': 570851357.0, 'latitudeDegree': 47.84821, 'longitude': 122652924.0, 'longitudeDegree': 10.28064}}
228;navi/Start/Address';/navi/onDestinationSelect';Johann-Althaus-Straße 3, Sonthofen
229;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Vorarlberg"",""countryAbbreviation"":""A"",""city"":""<span class=\""text-highlight\"">Warth</span>"",""zipCode"":""6767"",""country"":""Österreich}}"
230;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/3fc2931f-a97c-4944-b935-b6c1a37530d7', 'id': '3fc2931f-a97c-4944-b935-b6c1a37530d7', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
231;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/f46fcd3c-fef1-4147-b8a3-867941bfd0ea', 'id': 'f46fcd3c-fef1-4147-b8a3-867941bfd0ea', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Nellinger Straße 24', 'name': '', 'poiId': '35cac4b6-4523-417f-96ab-74e415d1ed6e', 'city': 'Merklingen', 'coordinates': {'latitude': 578821540.0, 'latitudeDegree': 48.516262, 'longitude': 116434026.0, 'longitudeDegree': 9.75938}}
232;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/c8414255-1e37-4fbb-bf93-1856469f30da', 'id': 'c8414255-1e37-4fbb-bf93-1856469f30da', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
233;navi/Start/Address';/navi/onDestinationSelect';Lautenbachhof 1, Bad Teinach-Zavelstein
234;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/3a057fd4-1277-4582-9189-086678752b1f', 'id': '3a057fd4-1277-4582-9189-086678752b1f', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'A7 Raststätte Allgäuer Tor West', 'name': '', 'poiId': '7bc4cc86-14c9-4ba2-955e-b3f57dbb4712', 'city': 'Dietmannsried', 'coordinates': {'latitude': 570851357.0, 'latitudeDegree': 47.84821, 'longitude': 122652924.0, 'longitudeDegree': 10.28064}}
235;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_CHARGINGSTATIONHPC'], 'uri': 'rudi:/navi$/locations/d0db013d-2cac-4df8-a50e-e815c9357e07', 'id': 'd0db013d-2cac-4df8-a50e-e815c9357e07', 'providerId': 'Porsche', 'countryAbbreviation': 'D', 'street': 'Hoher Rain 1', 'name': '', 'poiId': 'b2407546-da61-4e7e-b552-56eb40050a43', 'city': 'Denkendorf', 'coordinates': {'latitude': 580938040.0, 'latitudeDegree': 48.693665, 'longitude': 110992649.0, 'longitudeDegree': 9.30329}}
237;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Bayern"",""countryAbbreviation"":""D"",""city"":""Ingolstadt"",""zipCode"":""<span class=\""text-highlight\"">85049</span>"",""country"":""Deutschland}}"
238;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Gymnasiumstraße</span>"",""housenumber"":""<span class=\""text-highlight\"">9</span>"",""city"":""Ingolstadt"",""zipCode"":""<span class=\""text-highlight\"">85049</span>"",""country"":""Deutschland}}"
239;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""Auto-Union-Straße 1"",""city"":""Ingolstadt"",""zipCode"":""85057"",""poiName"":""has.to.be Auto-Union-Straße Besucher Forum Parkplatz/Tiefgarage Audi (350kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""has.to.be Auto-Union-Straße Besucher Forum Parkplatz/Tiefgarage Audi (350kW) (HPC Laden)}}"
240;navi/Start/Address';/navi/onDestinationSelect';"{""countryAbbreviation"":""D"",""street"":""Gymnasiumstraße"",""housenumber"":""2"",""city"":""Ingolstadt"",""zipCode"":""85049"",""poiName"":""Stadtwerke Ingolstadt Gymnasiumstraße Altstadthotel Stadtwerke (22kW)"",""poiCategoryName"":""AC Laden"",""poiCategory"":""AC Laden"",""poiNameCategory"":""Stadtwerke Ingolstadt Gymnasiumstraße Altstadthotel Stadtwerke (22kW) (AC Laden)}}"
241;navi/Start/Address';/navi/onDestinationSelect';"{""countryAbbreviation"":""D"",""street"":""Adolf - Kolping - Straße"",""housenumber"":""11"",""city"":""Ingolstadt"",""zipCode"":""85049"",""poiName"":""Stadtwerke Ingolstadt Adolf-Kolping-Straße Technikerschule Stadtwerke (22kW)"",""poiCategoryName"":""AC Laden"",""poiCategory"":""AC Laden"",""poiNameCategory"":""Stadtwerke Ingolstadt Adolf-Kolping-Straße Technikerschule Stadtwerke (22kW) (AC Laden)}}"
242;navi/Start/Address';/navi/onDestinationSelect';{'poiType': [], 'uri': 'rudi:/navi$/locations/593c788f-2dff-4122-91b9-f8190ccc459d', 'state': 'Katalonien', 'id': '593c788f-2dff-4122-91b9-f8190ccc459d', 'name': '', 'city': 'Barcelona', 'coordinates': {'latitude': 493778533.0, 'latitudeDegree': 41.38804, 'longitude': 25889229.0, 'longitudeDegree': 2.17}}
243;navi/Start/Address';/navi/onDestinationSelect';Käthe-Kruse-Weg 11, Tiefenbronn
244;navi/Start/Address';/navi/onDestinationSelect';{'poiType': [], 'uri': 'rudi:/navi$/locations/d57b152f-ded2-4038-8d5e-d2b56095ac65', 'id': 'd57b152f-ded2-4038-8d5e-d2b56095ac65', 'street': 'Rastanlage Augsburg Ost, A8 ', 'name': '', 'city': 'Augsburg', 'coordinates': {'latitude': 577573018.0, 'latitudeDegree': 48.41161, 'longitude': 130219797.0, 'longitudeDegree': 10.91489}}
245;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""Leitschäcker"",""city"":""<span class=\""text-highlight\"">Illertissen</span>"",""zipCode"":""89257"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> Leitschäcker P+M <span class=\""text-highlight\"">Illertissen</span> P3 (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> Leitschäcker P+M <span class=\""text-highlight\"">Illertissen</span> P3 (350kW) (Porsche Turbo Charging)}}"
246;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Tirol"",""countryAbbreviation"":""A"",""street"":""Fernpassstraße"",""housenumber"":""1"",""city"":""<span class=\""text-highlight\"">N&#8205</span>assereith"""",""""zipCode"""":""""6465"""",""""poiName"""":""""<span class=\""""text-highlight\"""">IONITY</span> <span class=\""""text-highlight\"""">N&#8205</span>assereith CCS #04 (350kW)"""",""""country"""":""""Österreich"""",""""poiCategoryName"""":""""Porsche Turbo Charging"""",""""poiCategory"""":""""Porsche Turbo Charging"""",""""poiNameCategory"""":""""<span class=\""""text-highlight\"""">IONITY</span> <span class=\""""text-highlight\"""">N&#8205</span>assereith CCS #04 (350kW) (Porsche Turbo Charging)}}"""
247;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Trentino-Alto Adige"",""countryAbbreviation"":""I"",""street"":""Via Ezio Maccani, 157"",""city"":""<span class=\""text-highlight\"">Trento</span>"",""zipCode"":""38121"",""poiName"":""IONITY <span class=\""text-highlight\"">Trento</span> (350kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""IONITY <span class=\""text-highlight\"">Trento</span> (350kW) (HPC Laden)}}"
248;navi/Start/Address';/navi/onDestinationSelect';{'poiType': [], 'coordinates': {'latitude': 549840697.0, 'latitudeDegree': 46.087116, 'longitude': 132563260.0, 'longitudeDegree': 11.11132}}
249;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""Piazza Giuseppe <span class=\""text-highlight\"">Gari&#8205</span>baldi"""",""""housenumber"""":""""<span class=\""""text-highlight\"""">14</span>"""",""""city"""":""""<span class=\""""text-highlight\"""">Iseo</span>"""",""""zipCode"""":""""25049"""",""""country"""":""""Italien}}"""
250;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""<span class=\""text-highlight\"">Piazza</span> <span class=\""text-highlight\"">Giuseppe</span> <span class=\""text-highlight\"">Garibaldi</span>"",""housenumber"":""<span class=\""text-highlight\"">14</span>"",""city"":""<span class=\""text-highlight\"">Iseo</span>"",""zipCode"":""25049"",""country"":""Italien}}"
252;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""<span class=\""text-highlight\"">Via</span> <span class=\""text-highlight\"">Vittorio</span> Emanuele <span class=\""text-highlight\"">II</span>"",""housenumber"":""<span class=\""text-highlight\"">40</span>"",""city"":""Castel Mella"",""zipCode"":""25030"",""country"":""Italien}}"
253;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""<span class=\""text-highlight\"">Via</span> <span class=\""text-highlight\"">Vittorio</span> Emanuele <span class=\""text-highlight\"">II</span>"",""housenumber"":""<span class=\""text-highlight\"">40</span>"",""city"":""Roncadelle"",""zipCode"":""25030"",""country"":""Italien}}"
254;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""Via Vittorio Emanuele II"",""housenumber"":""40"",""city"":""Coccaglio"",""zipCode"":""25038"",""poiName"":""<span class=\""text-highlight\"">Touring</span>"",""country"":""Italien"",""poiCategoryName"":""<span class=\""text-highlight\"">Hotel</span>"",""poiCategory"":""<span class=\""text-highlight\"">Hotel</span>"",""poiNameCategory"":""<span class=\""text-highlight\"">Touring</span> (<span class=\""text-highlight\"">Hotel</span>)}}"
255;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Lombardei"",""countryAbbreviation"":""I"",""street"":""Via Faustinella"",""housenumber"":""3"",""city"":""<span class=\""text-highlight\"">Desenzano</span> del Garda"",""zipCode"":""25015"",""poiName"":""<span class=\""text-highlight\"">Centro</span> <span class=\""text-highlight\"">PORSCHE</span> Brescia."",""country"":""Italien"",""poiCategoryName"":""<span class=\""text-highlight\"">Porsche</span>"",""poiCategory"":""<span class=\""text-highlight\"">Porsche</span>"",""poiNameCategory"":""<span class=\""text-highlight\"">Centro</span> <span class=\""text-highlight\"">PORSCHE</span> Brescia. (<span class=\""text-highlight\"">Porsche</span>)}}"
256;navi/Start/Address';/navi/onDestinationSelect';Flughafenstraße 32, Leinfelden-Echterdingen
257;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Zürich"",""countryAbbreviation"":""CH"",""street"":""A1"",""city"":""Lindau"",""zipCode"":""8310"",""cityPart"":""Kemptthal"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> Kemptthal CCS #01 (350kW)"",""country"":""Schweiz"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> Kemptthal CCS #01 (350kW) (Porsche Turbo Charging)}}"
258;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Neckarburg West"",""city"":""Dietingen"",""zipCode"":""78661"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> A81 Raststätte Neckarburg West (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> A81 Raststätte Neckarburg West (350kW) (Porsche Turbo Charging)}}"
259;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Sel&#8205</span>igweiler"""",""""housenumber"""":""""2"""",""""city"""":""""Langenau"""",""""zipCode"""":""""89081"""",""""poiName"""":""""<span class=\""""text-highlight\"""">EnBW</span> <span class=\""""text-highlight\"""">Sel&#8205</span>igweiler (300kW)"""",""""country"""":""""Deutschland"""",""""poiCategoryName"""":""""Porsche Turbo Charging"""",""""poiCategory"""":""""Porsche Turbo Charging"""",""""poiNameCategory"""":""""<span class=\""""text-highlight\"""">EnBW</span> <span class=\""""text-highlight\"""">Sel&#8205</span>igweiler (300kW) (Porsche Turbo Charging)}}"""
260;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Rasthof <span class=\""text-highlight\"">Denk&#8205</span>endorf"""",""""city"""":""""<span class=\""""text-highlight\"""">Denk&#8205</span>endorf"""",""""zipCode"""":""""73770"""",""""poiName"""":""""<span class=\""""text-highlight\"""">IONITY</span> <span class=\""""text-highlight\"""">Denk&#8205</span>endorf Nord (350kW)"""",""""country"""":""""Deutschland"""",""""poiCategoryName"""":""""Porsche Turbo Charging"""",""""poiCategory"""":""""Porsche Turbo Charging"""",""""poiNameCategory"""":""""<span class=\""""text-highlight\"""">IONITY</span> <span class=\""""text-highlight\"""">Denk&#8205</span>endorf Nord (350kW) (Porsche Turbo Charging)}}"""
261;navi/Start/Address';/navi/onDestinationSelect';Via Faustinella 3, Desenzano del Garda
262;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Birke&#8205</span>nfeld"""",""""zipCode"""":""""75217"""",""""country"""":""""Deutschland}}"""
263;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""<span class=\""text-highlight\"">Lissabon</span>"",""countryAbbreviation"":""P"",""city"":""<span class=\""text-highlight\"">Lissabon</span>"",""zipCode"":""1050-115"",""country"":""Portugal}}"
264;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Autonome Gemeinschaft <span class=\""text-highlight\"">Madrid</span>"",""countryAbbreviation"":""E"",""city"":""<span class=\""text-highlight\"">Madrid</span>"",""zipCode"":""28014"",""country"":""Spanien}}"
265;navi/Start/Address';/navi/onDestinationSelect';"{""countryAbbreviation"":""D"",""street"":""Dachsteinstr."",""housenumber"":""5"",""city"":""Wurmberg"",""zipCode"":""75449"",""poiName"":""EnBW Dachsteinstraße (300kW)"",""poiCategoryName"":""HPC Laden"",""poiCategory"":""HPC Laden"",""poiNameCategory"":""EnBW Dachsteinstraße (300kW) (HPC Laden)}}"
266;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""BY"",""countryAbbreviation"":""D"",""street"":""Kaisersmad"",""housenumber"":""6"",""city"":""Betzigau"",""zipCode"":""87488"",""poiName"":""Ferienhof und <span class=\""text-highlight\"">Baumhaus</span> Hotel <span class=\""text-highlight\"">Allgäu</span> GbR"",""country"":""Deutschland}}"
267;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Bayern"",""countryAbbreviation"":""D"",""street"":""Leitschäcker"",""city"":""<span class=\""text-highlight\"">Ill&#8205</span>ertissen"""",""""zipCode"""":""""89257"""",""""poiName"""":""""<span class=\""""text-highlight\"""">IONITY</span> Leitschäcker P+M <span class=\""""text-highlight\"""">Ill&#8205</span>ertissen P3 (350kW)"""",""""country"""":""""Deutschland"""",""""poiCategoryName"""":""""Porsche Turbo Charging"""",""""poiCategory"""":""""Porsche Turbo Charging"""",""""poiNameCategory"""":""""<span class=\""""text-highlight\"""">IONITY</span> Leitschäcker P+M <span class=\""""text-highlight\"""">Ill&#8205</span>ertissen P3 (350kW) (Porsche Turbo Charging)}}"""
268;navi/Start/Address';/navi/onDestinationSelect';Kaisersmad 6, Betzigau
269;navi/Start/Address';/navi/onDestinationSelect';"{""countryAbbreviation"":""D"",""street"":""Am Bauernmarkt"",""housenumber"":""1"",""city"":""Bad Hindelang"",""zipCode"":""87541"",""poiName"":""Allgäuer Überlandwerk Elektrizitätswerk Hindelang Am Bauernmarkt Bad (22kW)"",""poiCategoryName"":""AC Laden"",""poiCategory"":""AC Laden"",""poiNameCategory"":""Allgäuer Überlandwerk Elektrizitätswerk Hindelang Am Bauernmarkt Bad (22kW) (AC Laden)}}"
270;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""BW"",""countryAbbreviation"":""D"",""street"":""Porscheplatz"",""city"":""Stuttgart"",""zipCode"":""70435"",""poiName"":""Porscheplatz"",""country"":""Deutschland}}"
271;navi/Start/Address';/navi/onDestinationSelect';"{""countryAbbreviation"":""A"",""street"":""Geist 32"",""city"":""Tannheim"",""zipCode"":""6675"",""poiName"":""has.to.be Tannheim Gemeindesaal/Feuerwehr (22kW)"",""poiCategoryName"":""AC Laden"",""poiCategory"":""AC Laden"",""poiNameCategory"":""has.to.be Tannheim Gemeindesaal/Feuerwehr (22kW) (AC Laden)}}"
272;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Tirol"",""countryAbbreviation"":""A"",""street"":""Zöblen 28"",""city"":""Zöblen"",""zipCode"":""6677"",""poiName"":""has.to.be Gemeindeparkplatz Zöblen (22kW)"",""poiCategoryName"":""AC Laden"",""poiCategory"":""AC Laden"",""poiNameCategory"":""has.to.be Gemeindeparkplatz Zöblen (22kW) (AC Laden)}}"
273;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Flug&#8205</span>hafen"""",""""city"""":""""Leinfelden-Echterdingen"""",""""zipCode"""":""""70629"""",""""poiName"""":""""Stuttgart-Terminal 1"""",""""country"""":""""Deutschland"""",""""poiCategoryName"""":""""<span class=\""""text-highlight\"""">Flug&#8205</span>häfen, <span class=\""""text-highlight\"""">Flug&#8205</span>plätze"""",""""poiCategory"""":""""<span class=\""""text-highlight\"""">Flug&#8205</span>häfen, <span class=\""""text-highlight\"""">Flug&#8205</span>plätze"""",""""poiNameCategory"""":""""Stuttgart-Terminal 1 (<span class=\""""text-highlight\"""">Flug&#8205</span>häfen, <span class=\""""text-highlight\"""">Flug&#8205</span>plätze)}}"""
274;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Hoher Rain"",""housenumber"":""1"",""city"":""Denkendorf"",""zipCode"":""73770"",""poiName"":""<span class=\""text-highlight\"">IONITY</span> Denkendorf Nord (350kW)"",""country"":""Deutschland"",""poiCategoryName"":""Porsche Turbo Charging"",""poiCategory"":""Porsche Turbo Charging"",""poiNameCategory"":""<span class=\""text-highlight\"">IONITY</span> Denkendorf Nord (350kW) (Porsche Turbo Charging)}}"
275;navi/Start/Address';/navi/onDestinationSelect';{'poiType': [], 'uri': 'rudi:/navi$/locations/6853df97-53ce-4f60-aad3-d60d356c9eb3', 'state': 'Baden-Württemberg', 'id': '6853df97-53ce-4f60-aad3-d60d356c9eb3', 'street': 'Lindenstraße 17', 'name': '', 'city': 'Birkenfeld', 'coordinates': {'latitude': 583030559.0, 'latitudeDegree': 48.869057, 'longitude': 102979230.0, 'longitudeDegree': 8.63161}}
276;navi/Start/Address';/navi/onDestinationSelect';Mergelgrube 1, Ulm
277;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Lautenbachhof</span>"",""housenumber"":""1"",""city"":""Bad Teinach-Zavelstein"",""zipCode"":""75385"",""poiName"":""<span class=\""text-highlight\"">Lautenbachhof</span>"",""country"":""Deutschland"",""poiCategoryName"":""Hotel"",""poiCategory"":""Hotel"",""poiNameCategory"":""<span class=\""text-highlight\"">Lautenbachhof</span> (Hotel)}}"
278;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Hessen"",""countryAbbreviation"":""D"",""street"":""Südpassage"",""city"":""Frankfurt am Main"",""zipCode"":""60549"",""cityPart"":""Flughafen"",""poiName"":""Frankfurt-<span class=\""text-highlight\"">&#8205Terminal</span> <span class=\""""text-highlight\"""">1&#8205</span>-<span class=\""""text-highlight\"""">&#8205P4</span>"""",""""country"""":""""Deutschland"""",""""poiCategoryName"""":""""Parkhaus"""",""""poiCategory"""":""""Parkhaus"""",""""poiNameCategory"""":""""Frankfurt-<span class=\""""text-highlight\"""">&#8205Terminal</span> <span class=\""""text-highlight\"""">1&#8205</span>-<span class=\""""text-highlight\"""">&#8205P4</span> (Parkhaus)}}"""
279;navi/Start/Address';/navi/onDestinationSelect';Friedenstraße 111, Pforzheim
280;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Tessin"",""countryAbbreviation"":""CH"",""street"":""Mundásc"",""city"":""<span class=\""text-highlight\"">Bellin&#8205</span>zona"""",""""zipCode"""":""""6513"""",""""poiName"""":""""<span class=\""""text-highlight\"""">IONITY</span> Swisscharge <span class=\""""text-highlight\"""">Bellin&#8205</span>zona Süd (350kW)"""",""""country"""":""""Schweiz"""",""""poiCategoryName"""":""""<span class=\""""text-highlight\"""">IONITY</span>"""",""""poiCategory"""":""""<span class=\""""text-highlight\"""">IONITY</span>"""",""""poiNameCategory"""":""""<span class=\""""text-highlight\"""">IONITY</span> Swisscharge <span class=\""""text-highlight\"""">Bellin&#8205</span>zona Süd (350kW) (<span class=\""""text-highlight\"""">IONITY</span>)}}"""
282;navi/Start/Address';/navi/onDestinationSelect';"{""countryAbbreviation"":""CH"",""street"":""I Mundásc 4"",""city"":""Monte Carasso"",""zipCode"":""6513"",""poiName"":""IONITY Bellinzona Süd (350kW)"",""country"":""Schweiz"",""poiCategoryName"":""<span class=\""text-highlight\"">Ladestationen</span>"",""poiCategory"":""<span class=\""text-highlight\"">Ladestationen</span>"",""poiNameCategory"":""IONITY Bellinzona Süd (350kW) (<span class=\""text-highlight\"">Ladestationen</span>)}}"
283;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Piemont"",""countryAbbreviation"":""I"",""city"":""<span class=\""text-highlight\"">Cannero</span> <span class=\""text-highlight\"">Riviera</span>"",""zipCode"":""28821"",""country"":""Italien}}"
284;navi/Start/Address';/navi/onDestinationSelect';"{""countryAbbreviation"":""I"",""street"":""Viale delle Magnolie 19"",""city"":""Cannero Riviera"",""zipCode"":""28821"",""poiName"":""Porsche Destination Charging Park Hotel Italia (11kW)"",""poiCategoryName"":""AC Laden"",""poiCategory"":""AC Laden"",""poiNameCategory"":""Porsche Destination Charging Park Hotel Italia (11kW) (AC Laden)}}"
285;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Baden-Württemberg"",""countryAbbreviation"":""D"",""street"":""Mercedesstraße"",""housenumber"":""69"",""city"":""Stuttgart"",""zipCode"":""70372"",""cityPart"":""Bad Cannstatt"",""poiName"":""Hanns-Martin-<span class=\""text-highlight\"">&#8205Schleyer&#8205</span>-Halle"""",""""country"""":""""Deutschland"""",""""poiCategoryName"""":""""Kulturzentrum"""",""""poiCategory"""":""""Kulturzentrum"""",""""poiNameCategory"""":""""Hanns-Martin-<span class=\""""text-highlight\"""">&#8205Schleyer&#8205</span>-Halle (Kulturzentrum)}}"""
286;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Rheinland-Pfalz"",""countryAbbreviation"":""D"",""street"":""<span class=\""text-highlight\"">Willy&#8205</span>-<span class=\""""text-highlight\"""">&#8205Brandt&#8205</span>-<span class=\""""text-highlight\"""">&#8205Allee</span>"""",""""housenumber"""":""""<span class=\""""text-highlight\"""">2</span>"""",""""city"""":""""<span class=\""""text-highlight\"""">Bingen</span> am Rhein"""",""""zipCode"""":""""55411"""",""""country"""":""""Deutschland}}"""
287;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Rheinland-Pfalz"",""countryAbbreviation"":""D"",""street"":""Zufahrt Nordschleife"",""city"":""Meuspath"",""zipCode"":""53520"",""poiName"":""<span class=\""text-highlight\"">Devil's</span> Diner"",""country"":""Deutschland"",""poiCategoryName"":""Amerikanisch"",""poiCategory"":""Amerikanisch"",""poiNameCategory"":""<span class=\""text-highlight\"">Devil's</span> Diner (Amerikanisch)}}"
288;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""Rheinland-Pfalz"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Welche&#8205</span>rath"""",""""zipCode"""":""""53539"""",""""country"""":""""Deutschland}}"""
289;navi/Start/Address';/navi/onDestinationSelect';{'poiType': ['POICATEGORY_SEARCH_TOILETS'], 'uri': 'rudi:/navi$/locations/d3c9c517-651c-4b58-a35c-c7dd33227d10', 'state': 'Rheinland-Pfalz', 'id': 'd3c9c517-651c-4b58-a35c-c7dd33227d10', 'countryAbbreviation': 'D', 'iconUri': 'http://127.0.0.1:7780/navi/poiicon?id=poi%3A%2F8727494770%3Fwidth%3D0%26height%3D0%26category_id%3D16384', 'street': 'Zufahrt Nordschleife', 'stateAbbreviation': 'RP', 'name': '', 'poiId': '8986264507931', 'city': 'Meuspath', 'coordinates': {'latitude': 600657224.0, 'latitudeDegree': 50.346508, 'longitude': 83109878.0, 'longitudeDegree': 6.966189}}
290;navi/Start/Address';/navi/onDestinationSelect';"{""state"":""<span class=\""text-highlight\"">Hamburg</span>"",""countryAbbreviation"":""D"",""city"":""<span class=\""text-highlight\"">Hamburg</span>"",""zipCode"":""20354"",""country"":""Deutschland}}"
291;navi/Start/Address';/navi/onDestinationSelect';Heidestraße 53, Stuttgart
